id,Co.name,typename,type,color,popCng,medHome,houseBuilt,miles,hhIncome,nhWhite,uninsured,someColl,health
48205,"Hartley Co., Texas",Rural Middle America,10,3A9C9B,-443,146900,1977,536,69000,64.68107538,21.2081929,34.4760985,13.64505124
48359,"Oldham Co., Texas",Rural Middle America,10,3A9C9B,79,87000,1967,365,55451,77.81456954,14.97710922,63.50710901,15.90444964
48393,"Roberts Co., Texas",Rural Middle America,10,3A9C9B,-26,135700,1959,366,67688,85.82089552,10.16042781,68.57142857,11.95341263
48483,"Wheeler Co., Texas",Rural Middle America,10,3A9C9B,-215,86500,1962,928,45356,68.75699888,21.29875887,54.01854714,17.34149111
50001,"Addison Co., Vermont",Rural Middle America,10,3A9C9B,152,237000,1976,1056,59467,92.80780944,4.588150289,67.02908043,11.41373279
50003,"Bennington Co., Vermont",Rural Middle America,10,3A9C9B,-1494,208600,1970,783,52770,94.26869697,4.965140728,59.74063401,11.57924627
50005,"Caledonia Co., Vermont",Rural Middle America,10,3A9C9B,-929,164500,1972,1109,46299,94.80175043,4.934842982,53.42140419,13.27015855
50011,"Franklin Co., Vermont",Rural Middle America,10,3A9C9B,1669,209100,1975,1025,60670,93.91942886,4.331964243,62.57738677,11.96989813
50015,"Lamoille Co., Vermont",Rural Middle America,10,3A9C9B,825,225200,1981,600,56965,94.39160122,5.549351847,67.50828468,10.64037392
50017,"Orange Co., Vermont",Rural Middle America,10,3A9C9B,58,188300,1975,1185,56138,95.51667012,5.008354586,59.31879675,11.63603086
50021,"Rutland Co., Vermont",Rural Middle America,10,3A9C9B,-2981,177600,1969,1329,53492,95.26630223,4.618081754,63.42014029,11.91844931
50023,"Washington Co., Vermont",Rural Middle America,10,3A9C9B,-1382,217200,1971,1147,62203,94.27517585,4.303109372,67.51929438,10.49512802
50025,"Windham Co., Vermont",Rural Middle America,10,3A9C9B,-1757,212000,1973,1388,47827,92.95761506,5.480862403,61.42733937,11.38717524
50027,"Windsor Co., Vermont",Rural Middle America,10,3A9C9B,-1375,216300,1973,1833,58403,94.75317604,4.916112101,65.98689599,10.79009059
51005,"Alleghany Co., Virginia",Rural Middle America,10,3A9C9B,-1351,113600,1968,476,49655,91.60825288,9.834789378,52.76569298,16.41294976
51019,"Bedford Co., Virginia",Rural Middle America,10,3A9C9B,3811,198100,1987,1196,65172,87.84851361,9.065636566,67.26276683,13.08830804
51155,"Pulaski Co., Virginia",Rural Middle America,10,3A9C9B,-793,139600,1974,525,48743,90.89047508,9.194066845,57.07291935,15.48101759
51171,"Shenandoah Co., Virginia",Rural Middle America,10,3A9C9B,1501,204000,1978,860,56733,87.63447079,11.58935496,54.45722123,15.17609893
51173,"Smyth Co., Virginia",Rural Middle America,10,3A9C9B,-1742,89600,1974,667,42008,94.12513048,10.93178037,56.20770612,17.35645253
51197,"Wythe Co., Virginia",Rural Middle America,10,3A9C9B,-481,127400,1979,720,46795,93.71234679,11.38292779,51.66495526,16.7300366
53043,"Lincoln Co., Washington",Rural Middle America,10,3A9C9B,170,150500,1972,2420,53504,91.34133661,6.772390485,61.84210526,13.9677675
54023,"Grant Co., West Virginia",Rural Middle America,10,3A9C9B,-316,144600,1978,405,41040,96.60668381,6.621697583,45.29459902,22.20099424
54057,"Mineral Co., West Virginia",Rural Middle America,10,3A9C9B,-1258,129800,1972,443,45144,93.99015502,5.980713505,51.17861886,22.63235221
54097,"Upshur Co., West Virginia",Rural Middle America,10,3A9C9B,161,111900,1978,731,37896,96.08828939,6.880488327,42.2780631,23.36792855
55003,"Ashland Co., Wisconsin",Rural Middle America,10,3A9C9B,-557,107400,1964,1136,43784,82.2516129,7.527409589,68.25015033,15.81712847
55011,"Buffalo Co., Wisconsin",Rural Middle America,10,3A9C9B,-462,150400,1966,1042,55297,95.50391129,7.816606639,62.53137325,12.6593003
55015,"Calumet Co., Wisconsin",Rural Middle America,10,3A9C9B,1186,168400,1983,874,72309,90.92815627,4.604831913,73.86128792,10.63582792
55017,"Chippewa Co., Wisconsin",Rural Middle America,10,3A9C9B,1629,154900,1975,2146,56678,93.54206823,5.494854782,64.57893052,13.26766421
55019,"Clark Co., Wisconsin",Rural Middle America,10,3A9C9B,18,117400,1968,2190,49718,92.90925344,18.02890562,42.46708247,14.66332395
55021,"Columbia Co., Wisconsin",Rural Middle America,10,3A9C9B,509,180100,1975,1740,65931,92.68795416,5.783800165,63.97510981,12.5021641
55023,"Crawford Co., Wisconsin",Rural Middle America,10,3A9C9B,-353,127000,1974,1090,47341,94.39373381,7.394424971,61.24515937,13.94852575
55027,"Dodge Co., Wisconsin",Rural Middle America,10,3A9C9B,-912,156200,1967,2069,57862,89.85601349,5.399558434,57.54233056,12.91928063
55031,"Douglas Co., Wisconsin",Rural Middle America,10,3A9C9B,-951,140400,1968,2096,53091,91.66897699,5.926139642,71.23313343,13.98917684
55039,"Fond du Lac Co., Wisconsin",Rural Middle America,10,3A9C9B,1439,149400,1970,1793,61591,89.58146429,5.591308391,65.16024711,13.77913061
55043,"Grant Co., Wisconsin",Rural Middle America,10,3A9C9B,349,137200,1970,2127,51157,95.04990481,6.945120234,66.40454761,14.58772393
55045,"Green Co., Wisconsin",Rural Middle America,10,3A9C9B,87,163600,1972,1263,62456,94.41263466,5.714944498,67.84750733,12.42403642
55049,"Iowa Co., Wisconsin",Rural Middle America,10,3A9C9B,80,171700,1975,1319,63476,95.46700401,5.913394382,70.09170878,12.11746957
55053,"Jackson Co., Wisconsin",Rural Middle America,10,3A9C9B,37,129400,1977,1476,51131,85.99054995,9.187689528,51.97421434,14.15326478
55055,"Jefferson Co., Wisconsin",Rural Middle America,10,3A9C9B,1446,177500,1972,1444,58759,89.63480762,5.79042247,66.7468342,12.85074785
55061,"Kewaunee Co., Wisconsin",Rural Middle America,10,3A9C9B,-191,155900,1971,828,62107,94.32134996,5.957055215,65.0818222,12.30960864
55065,"Lafayette Co., Wisconsin",Rural Middle America,10,3A9C9B,-171,126600,1961,1159,55586,94.17000179,8.522768804,62.6370614,13.57975575
55071,"Manitowoc Co., Wisconsin",Rural Middle America,10,3A9C9B,-2368,126200,1961,1662,55741,90.68771708,5.681175806,62.69359505,12.7780242
55073,"Marathon Co., Wisconsin",Rural Middle America,10,3A9C9B,1367,147600,1974,3384,59302,88.67326791,6.439993207,68.20299093,11.76050491
55081,"Monroe Co., Wisconsin",Rural Middle America,10,3A9C9B,1376,144100,1977,1733,55690,90.66082192,9.035127676,64.48291998,14.10280034
55091,"Pepin Co., Wisconsin",Rural Middle America,10,3A9C9B,-180,143800,1973,462,51544,96.40198511,7.329934962,64.36314363,13.24051635
55103,"Richland Co., Wisconsin",Rural Middle America,10,3A9C9B,-644,134400,1966,1129,49092,94.94176753,7.30726257,56.49478726,14.71460655
55111,"Sauk Co., Wisconsin",Rural Middle America,10,3A9C9B,2284,172500,1981,1904,58372,91.00983104,7.63393972,63.58508914,12.94918297
55117,"Sheboygan Co., Wisconsin",Rural Middle America,10,3A9C9B,-54,149800,1966,1563,59231,84.19250243,5.544492977,63.69438501,13.95246619
55119,"Taylor Co., Wisconsin",Rural Middle America,10,3A9C9B,-278,129300,1974,1464,51038,96.03858078,8.848960569,51.12346537,14.48631048
55121,"Trempealeau Co., Wisconsin",Rural Middle America,10,3A9C9B,626,147000,1973,1369,56051,89.46457655,8.025023822,59.80952381,13.29887068
55123,"Vernon Co., Wisconsin",Rural Middle America,10,3A9C9B,1014,148900,1972,1654,44444,96.2222439,9.396520109,55.90357494,14.84481002
55141,"Wood Co., Wisconsin",Rural Middle America,10,3A9C9B,-1694,127700,1971,1796,53346,92.39805268,5.691265964,66.36263467,12.00987667
56015,"Goshen Co., Wyoming",Rural Middle America,10,3A9C9B,129,154900,1972,1301,51023,85.92465241,15.39032669,64.79813147,15.48256363
56017,"Hot Springs Co., Wyoming",Rural Middle America,10,3A9C9B,-257,147700,1969,416,47775,92.09965928,13.60230548,68.94093686,13.48788675
56025,"Natrona Co., Wyoming",Rural Middle America,10,3A9C9B,3667,198600,1974,1574,61049,86.87945491,13.79169642,65.23556064,14.93701957
56027,"Niobrara Co., Wyoming",Rural Middle America,10,3A9C9B,-96,152500,1945,765,45768,91.44764289,15.99532983,67.25239617,14.65300727
56031,"Platte Co., Wyoming",Rural Middle America,10,3A9C9B,-101,169900,1974,1009,50775,88.4256015,13.12404288,60.72061429,15.56966804
1019,"Cherokee Co., Ala.",Working Class Country,5,86563E,43,116300,1986,1081,44842,91.68503693,11.89542484,50.06360167,19.29159345
5005,"Baxter Co., Ark.",Working Class Country,5,86563E,106,124400,1986,1715,43011,94.80353041,8.504927065,60.89644513,20.29167443
5015,"Carroll Co., Ark.",Working Class Country,5,86563E,775,121100,1985,1531,38297,79.60921844,13.98802508,44.29507067,22.11498984
5021,"Clay Co., Ark.",Working Class Country,5,86563E,-1236,70000,1972,1189,35164,95.39544236,8.956521739,46.70855775,22.79065597
5023,"Cleburne Co., Ark.",Working Class Country,5,86563E,-1016,127000,1988,1395,43170,94.67821782,9.579868236,46.78328474,18.01410343
5047,"Franklin Co., Ark.",Working Class Country,5,86563E,-319,90600,1981,1085,41140,91.9843488,9.604440385,51.51889355,20.67100416
5049,"Fulton Co., Ark.",Working Class Country,5,86563E,33,91300,1981,1150,35723,95.35462464,9.184831971,58.65553603,21.76457799
5065,"Izard Co., Ark.",Working Class Country,5,86563E,-108,79400,1981,1142,37958,92.94899898,11.3922664,49.30728242,22.48249111
5075,"Lawrence Co., Ark.",Working Class Country,5,86563E,-976,77100,1976,1111,40777,95.34644478,8.279611651,56.65950591,22.06786093
5089,"Marion Co., Ark.",Working Class Country,5,86563E,76,117300,1982,1341,39539,94.22327733,9.566709567,50.88676671,21.28799448
5101,"Newton Co., Ark.",Working Class Country,5,86563E,-522,91600,1981,1081,34036,93.8553909,9.993108201,46.19321817,22.43606092
5113,"Polk Co., Ark.",Working Class Country,5,86563E,-609,87100,1982,1358,35678,87.86161646,12.13570275,49.06228294,23.90328787
5117,"Prairie Co., Ark.",Working Class Country,5,86563E,-642,65300,1979,1007,43139,84.7356935,10.66030231,56.99361579,22.80602505
5121,"Randolph Co., Ark.",Working Class Country,5,86563E,-22,81500,1979,1246,35989,94.52070399,9.054103791,64.59153543,20.8891866
5129,"Searcy Co., Ark.",Working Class Country,5,86563E,-231,89700,1979,1070,30640,93.0335097,9.964473016,43.48348348,20.67179384
5135,"Sharp Co., Ark.",Working Class Country,5,86563E,102,79900,1979,1314,34266,93.5836256,10.2388535,45.51341351,24.24575762
5137,"Stone Co., Ark.",Working Class Country,5,86563E,61,107300,1989,948,32778,94.54414932,11.23272526,46.91780822,24.25405971
5141,"Van Buren Co., Ark.",Working Class Country,5,86563E,-671,98900,1985,1321,36244,93.66291046,10.61261114,37.27407407,21.36474472
8115,"Sedgwick Co., Colo.",Working Class Country,5,86563E,-79,91500,1946,758,39880,81.31399317,11.23595506,72.77108434,13.66786945
12029,"Dixie Co., Fla.",Working Class Country,5,86563E,278,71600,1988,586,38355,83.74017873,15.21858927,34.89257547,26.90979361
13019,"Berrien Co., Ga.",Working Class Country,5,86563E,-39,86700,1983,838,38239,81.94516835,17.09242619,42.67407091,20.26796491
13111,"Fannin Co., Ga.",Working Class Country,5,86563E,2264,171500,1993,689,42986,94.78714162,18.24091566,45.14372822,15.88597448
13123,"Gilmer Co., Ga.",Working Class Country,5,86563E,2535,162400,1994,639,46200,85.05900763,23.08886818,43.06454158,17.5758602
13129,"Gordon Co., Ga.",Working Class Country,5,86563E,2499,119500,1990,833,46868,77.25831596,20.0801545,46.62474075,19.45911267
13241,"Rabun Co., Ga.",Working Class Country,5,86563E,591,157800,1987,596,43042,87.60992652,22.02111614,39.74690825,18.27382322
13291,"Union Co., Ga.",Working Class Country,5,86563E,2645,191800,1994,715,46097,93.78916407,17.25652117,47.20306513,14.43841616
13311,"White Co., Ga.",Working Class Country,5,86563E,2833,157900,1991,472,50194,92.11625301,15.74208145,50.46519642,15.75762312
16021,"Boundary Co., Idaho",Working Class Country,5,86563E,976,181300,1986,769,43835,90.20298608,16.07044579,46.3655914,16.19445912
16049,"Idaho Co., Idaho",Working Class Country,5,86563E,246,164600,1980,2932,42503,90.86077341,14,53.31564987,14.47396963
16079,"Shoshone Co., Idaho",Working Class Country,5,86563E,-4,117500,1957,1947,46793,91.19757614,11.72231055,49.70484061,16.02450806
17023,"Clark Co., Ill.",Working Class Country,5,86563E,-739,87400,1967,1139,55205,96.43559333,5.044904334,66.77861741,15.93626521
17047,"Edwards Co., Ill.",Working Class Country,5,86563E,-329,73500,1963,459,48649,96.45390071,5.722543353,64.26092991,14.16313325
17059,"Gallatin Co., Ill.",Working Class Country,5,86563E,-531,71500,1971,530,42533,95.98425197,6.132194019,58.17555938,16.71299881
17065,"Hamilton Co., Ill.",Working Class Country,5,86563E,-294,91500,1970,930,49092,96.41200879,5.883268483,70.93596059,15.44489455
17069,"Hardin Co., Ill.",Working Class Country,5,86563E,-413,63200,1966,273,40160,93.32674246,6.781376518,58.70445344,18.14044968
17071,"Henderson Co., Ill.",Working Class Country,5,86563E,-619,88100,1970,660,51014,96.11479029,6.71913995,56.63026521,13.95887805
17085,"Jo Daviess Co., Ill.",Working Class Country,5,86563E,-1315,143300,1971,1098,51866,94.65129203,6.317296322,64.09048068,12.69930513
17149,"Pike Co., Ill.",Working Class Country,5,86563E,-819,74700,1958,1482,43301,95.53125593,7.664651087,55.75908965,16.04900485
17151,"Pope Co., Ill.",Working Class Country,5,86563E,-258,84100,1975,447,43119,89.38728324,7.269155206,58.09284818,15.21769277
17191,"Wayne Co., Ill.",Working Class Country,5,86563E,-428,78600,1972,1534,46339,96.0109124,6.676911256,62.27027027,15.45908755
17193,"White Co., Ill.",Working Class Country,5,86563E,-1000,69700,1963,1139,48202,96.20462046,6.204512373,63.74881066,14.76438523
18025,"Crawford Co., Ind.",Working Class Country,5,86563E,-155,86700,1985,614,42555,95.93034261,10.63854716,39.11578947,19.22781156
18039,"Elkhart Co., Ind.",Working Class Country,5,86563E,8001,130800,1976,1783,58781,74.88099419,14.65722139,47.66331213,17.4817903
18079,"Jennings Co., Ind.",Working Class Country,5,86563E,-918,99900,1979,801,48961,95.15311663,9.449703886,49.44598338,16.68018104
18117,"Orange Co., Ind.",Working Class Country,5,86563E,-349,90400,1976,781,43061,95.12509009,10.27159223,46.58314351,17.79820948
18119,"Owen Co., Ind.",Working Class Country,5,86563E,-732,110200,1983,744,49044,96.27621287,10.96304193,49.03040987,16.67387535
18121,"Parke Co., Ind.",Working Class Country,5,86563E,-427,86700,1974,887,48537,94.64645268,12.45933637,48.26603325,18.0110655
18143,"Scott Co., Ind.",Working Class Country,5,86563E,-309,98800,1977,455,48615,95.2450775,9.202359579,50.47917756,18.68018717
18145,"Shelby Co., Ind.",Working Class Country,5,86563E,197,125300,1967,1026,61327,92.40229756,9.361853248,52.44616547,17.21310105
18149,"Starke Co., Ind.",Working Class Country,5,86563E,-427,101600,1972,852,46940,94.15541869,10.38262998,47.7756654,19.31925247
18151,"Steuben Co., Ind.",Working Class Country,5,86563E,413,136300,1979,856,55184,93.67822758,9.034513873,59.78216474,14.36566273
18155,"Switzerland Co., Ind.",Working Class Country,5,86563E,51,114300,1989,453,47478,95.06357517,11.15496228,47.32697886,20.60510051
18175,"Washington Co., Ind.",Working Class Country,5,86563E,-319,106200,1977,946,47686,96.80885471,10.21336132,47.13209288,16.16256753
18181,"White Co., Ind.",Working Class Country,5,86563E,-510,105800,1971,1121,52377,89.00835332,11.5902398,58.81578947,15.81839816
19005,"Allamakee Co., Iowa",Working Class Country,5,86563E,-496,122800,1969,1023,49445,90.36300778,7.15769594,61.94404591,12.4522314
19007,"Appanoose Co., Iowa",Working Class Country,5,86563E,-450,78000,1962,959,42274,95.20725389,5.763809126,70.05628518,14.72203618
19059,"Dickinson Co., Iowa",Working Class Country,5,86563E,486,175900,1976,855,56496,95.87766731,4.140546397,74.8420448,11.15783008
19185,"Wayne Co., Iowa",Working Class Country,5,86563E,-2,74700,1958,950,45384,96.09326745,7.407407407,55.18575851,13.30738223
20017,"Chase Co., Kan.",Working Class Country,5,86563E,-161,85200,1958,649,47436,91.09206113,10.15625,68.3908046,14.10374278
20019,"Chautauqua Co., Kan.",Working Class Country,5,86563E,-360,63300,1955,761,41890,86.14332441,16.01766359,55.76642336,15.55248342
20049,"Elk Co., Kan.",Working Class Country,5,86563E,-374,48300,1950,811,39556,90.4723779,13.49384099,53.79609545,16.40897757
20073,"Greenwood Co., Kan.",Working Class Country,5,86563E,-634,61100,1954,1529,40741,92.06271436,10.96367196,68.82352941,17.65896714
20105,"Lincoln Co., Kan.",Working Class Country,5,86563E,-218,68900,1939 and earlier,1176,43865,93.88761091,10.34191642,75.34965035,13.24721226
20205,"Wilson Co., Kan.",Working Class Country,5,86563E,-744,66700,1956,1102,41866,91.96541787,10.84390676,60.05479452,17.14353521
20207,"Woodson Co., Kan.",Working Class Country,5,86563E,-126,53200,1947,850,38840,92.78678106,11.38512125,66.35944701,17.42815024
21001,"Adair Co., Ky.",Working Class Country,5,86563E,554,85900,1981,895,35026,93.17423659,7.165065985,48.71615313,22.54366972
21003,"Allen Co., Ky.",Working Class Country,5,86563E,1154,102500,1986,689,40955,95.16075097,6.659182226,47.59326113,19.93356416
21011,"Bath Co., Ky.",Working Class Country,5,86563E,798,77900,1981,464,40507,95.2900307,7.505170886,46.91358025,24.07532253
21025,"Breathitt Co., Ky.",Working Class Country,5,86563E,-1150,50000,1984,586,27372,96.67851074,6.963607742,50.28383627,28.81991448
21039,"Carlisle Co., Ky.",Working Class Country,5,86563E,-327,89200,1980,349,42019,93.45852249,7.360672976,54.28571429,20.96686927
21043,"Carter Co., Ky.",Working Class Country,5,86563E,-717,83300,1984,958,37186,96.6954023,6.63831361,57.49570111,24.18005855
21045,"Casey Co., Ky.",Working Class Country,5,86563E,-72,77600,1982,763,31395,94.58412698,8.20999264,42.33278956,25.6830688
21055,"Crittenden Co., Ky.",Working Class Country,5,86563E,-400,84600,1976,562,41522,96.19110524,6.148282098,54.56301304,21.63157671
21057,"Cumberland Co., Ky.",Working Class Country,5,86563E,-190,90300,1977,478,31736,93.79660006,6.777395953,60,23.21908789
21061,"Edmonson Co., Ky.",Working Class Country,5,86563E,97,87100,1985,462,39490,95.02699166,7.36677116,51.64369035,22.48295584
21063,"Elliott Co., Ky.",Working Class Country,5,86563E,-342,72700,1982,467,32846,94.01834375,6.334841629,35.67362429,29.29592121
21065,"Estill Co., Ky.",Working Class Country,5,86563E,-481,71000,1978,433,34096,97.23331232,6.828462074,43.93546528,24.58219016
21071,"Floyd Co., Ky.",Working Class Country,5,86563E,-3605,72900,1979,807,32841,96.98105925,7.178758019,50.69752352,26.011928
21095,"Harlan Co., Ky.",Working Class Country,5,86563E,-2869,53500,1974,611,25815,95.09976416,6.717991018,50.49743744,27.94081291
21109,"Jackson Co., Ky.",Working Class Country,5,86563E,-48,69900,1983,688,31355,97.92271611,7.159709619,39.72136223,26.42890829
21115,"Johnson Co., Ky.",Working Class Country,5,86563E,-973,90300,1981,508,37724,97.22050102,6.621115992,60.13715492,25.96843897
21119,"Knott Co., Ky.",Working Class Country,5,86563E,-1245,52000,1984,473,31788,96.99169446,6.911571335,48.6681465,29.03151627
21127,"Lawrence Co., Ky.",Working Class Country,5,86563E,-288,80400,1985,649,28672,96.82549781,6.406833956,46.6126079,24.46613305
21129,"Lee Co., Ky.",Working Class Country,5,86563E,-854,64200,1982,450,28084,96.56012177,6.156824782,41.4001207,27.71213773
21131,"Leslie Co., Ky.",Working Class Country,5,86563E,-1167,48900,1982,543,29317,97.58080124,6.834873253,43.83509834,26.27710337
21133,"Letcher Co., Ky.",Working Class Country,5,86563E,-2612,58500,1980,689,32635,97.49317337,6.933869915,48.5814978,25.77391365
21135,"Lewis Co., Ky.",Working Class Country,5,86563E,-626,68300,1980,574,35056,97.87090487,7.621141339,46.77619343,24.42851364
21139,"Livingston Co., Ky.",Working Class Country,5,86563E,-277,90800,1980,509,44435,95.2637825,6.007164508,38.41126194,19.49166572
21147,"McCreary Co., Ky.",Working Class Country,5,86563E,-898,61300,1983,697,28024,89.61923848,7.812023192,37.31617647,34.89053922
21153,"Magoffin Co., Ky.",Working Class Country,5,86563E,-971,63300,1983,504,28077,97.64715266,8.072817385,50.9214355,25.1319432
21157,"Marshall Co., Ky.",Working Class Country,5,86563E,-257,118100,1982,847,50786,96.3641578,5.720617203,63.07844244,16.20438344
21159,"Martin Co., Ky.",Working Class Country,5,86563E,-1606,65500,1985,267,30177,88.72685994,7.165109034,43.52678571,28.20281422
21165,"Menifee Co., Ky.",Working Class Country,5,86563E,147,77800,1990,316,36595,94.3609605,8.913594695,43.08659218,22.04177793
21173,"Montgomery Co., Ky.",Working Class Country,5,86563E,1694,118200,1981,366,43890,92.66685763,6.440311419,55.80808081,22.66398734
21175,"Morgan Co., Ky.",Working Class Country,5,86563E,-579,77500,1985,628,34121,92.92538672,8.082308019,45.28350516,27.09119493
21181,"Nicholas Co., Ky.",Working Class Country,5,86563E,37,82100,1975,317,40264,95.8625526,6.817788545,48.21986259,23.00380434
21189,"Owsley Co., Ky.",Working Class Country,5,86563E,-283,70000,1979,351,25344,96.82074408,7.023875625,39.1651865,26.44159396
21193,"Perry Co., Ky.",Working Class Country,5,86563E,-2598,73300,1979,772,34105,95.53346138,5.729516642,54.81997677,25.68467105
21195,"Pike Co., Ky.",Working Class Country,5,86563E,-6627,75400,1984,1310,34076,96.84459012,7.282224929,48.06258322,26.58654806
21207,"Russell Co., Ky.",Working Class Country,5,86563E,256,87300,1984,670,33575,93.71026723,7.974199036,52.89691497,25.02513882
21231,"Wayne Co., Ky.",Working Class Country,5,86563E,-345,81400,1980,696,34382,93.16470361,7.268108309,40.40554963,26.7727774
21237,"Wolfe Co., Ky.",Working Class Country,5,86563E,-180,65700,1983,387,29326,97.35682819,6.92253768,30.41391722,30.10961736
24023,"Garrett Co., Md.",Working Class Country,5,86563E,-976,167100,1981,964,46899,96.37396094,7.186278767,52.73092991,16.37704394
24029,"Kent Co., Md.",Working Class Country,5,86563E,-812,237400,1975,472,57760,78.12628972,8.243992606,62.08117679,13.67495087
26023,"Branch Co., MIch.",Working Class Country,5,86563E,-1626,97700,1971,1170,49387,90.51831375,8.091741509,51.93359375,15.80227332
26027,"Cass Co., MIch.",Working Class Country,5,86563E,-635,127600,1972,1205,52063,86.23226485,7.72039774,59.16065816,15.85374932
26059,"Hillsdale Co., MIch.",Working Class Country,5,86563E,-937,105600,1970,1386,47610,94.84731577,6.830288663,56.55172414,16.08350794
26063,"Huron Co., MIch.",Working Class Country,5,86563E,-1952,96200,1969,1881,46627,95.28772379,7.00359484,59.70321517,14.21310561
26067,"Ionia Co., MIch.",Working Class Country,5,86563E,311,117000,1972,1314,57318,88.26740912,6.370621694,56.66547107,15.69042608
26091,"Lenawee Co., MIch.",Working Class Country,5,86563E,-1626,124900,1967,1884,56416,86.72317816,6.276265661,60.70448905,16.87647664
26105,"Mason Co., MIch.",Working Class Country,5,86563E,409,126600,1975,1093,46579,91.23929419,7.182643069,65.77567248,16.49726145
26113,"Missaukee Co., MIch.",Working Class Country,5,86563E,262,107100,1977,924,44553,93.77917056,8.281642917,51.7274168,16.10136102
26117,"Montcalm Co., MIch.",Working Class Country,5,86563E,626,101000,1975,1752,46664,91.82533438,7.241774365,54.43138291,17.45867793
26123,"Newaygo Co., MIch.",Working Class Country,5,86563E,432,104500,1979,1594,47521,90.61606069,7.567960913,51.88724319,15.21630005
26133,"Osceola Co., MIch.",Working Class Country,5,86563E,-187,91400,1977,1070,41268,94.53138435,7.377139702,47.5193168,19.38860889
26149,"St. Joseph Co., MIch.",Working Class Country,5,86563E,-252,111200,1970,1298,50854,86.47513413,8.281494562,50.32103295,16.83923322
26151,"Sanilac Co., MIch.",Working Class Country,5,86563E,-1919,101300,1971,2042,47287,93.99549299,8.213747964,53.92615097,15.94538819
26155,"Shiawassee Co., MIch.",Working Class Country,5,86563E,-2471,111000,1968,1349,53055,94.12967887,5.937639596,64.73590202,14.56770164
26159,"Van Buren Co., MIch.",Working Class Country,5,86563E,-816,123100,1974,1606,52114,81.1858851,8.178552938,57.95286752,17.36444182
26165,"Wexford Co., MIch.",Working Class Country,5,86563E,731,96500,1976,1302,46072,94.60872701,7.706956424,57.93372845,16.36049164
27005,"Becker Co., Minn.",Working Class Country,5,86563E,1867,182100,1976,2133,54502,86.38336559,6.877414032,66.60642291,14.26095729
27029,"Clearwater Co., Minn.",Working Class Country,5,86563E,115,122800,1977,1226,48115,84.46722235,8.059873345,56.93199789,15.74154839
27035,"Crow Wing Co., Minn.",Working Class Country,5,86563E,2379,188100,1983,2012,54065,94.81714889,5.212484071,71.82383642,12.32321596
27041,"Douglas Co., Minn.",Working Class Country,5,86563E,1955,197200,1982,1535,62809,95.92548237,4.549231408,77.77777778,10.87215688
27065,"Kanabec Co., Minn.",Working Class Country,5,86563E,-37,147200,1979,834,53181,94.79530704,5.630198337,56.10965296,13.00986741
27075,"Lake Co., Minn.",Working Class Country,5,86563E,-204,165800,1966,966,55622,95.40098822,4.322729605,78.00769971,12.04576688
27111,"Otter Tail Co., Minn.",Working Class Country,5,86563E,1509,170900,1977,3962,53033,92.37980975,5.378567533,70.80906729,12.43228366
27115,"Pine Co., Minn.",Working Class Country,5,86563E,-264,151600,1985,1940,52226,89.34013629,6.511563239,56.55946148,14.00772145
27121,"Pope Co., Minn.",Working Class Country,5,86563E,102,163600,1972,1231,59903,96.15314494,4.609505613,69.49956859,10.97198724
27159,"Wadena Co., Minn.",Working Class Country,5,86563E,-70,118900,1972,941,45716,94.36681542,6.10092179,65.97393448,14.40140822
29033,"Carroll Co., Mo.",Working Class Country,5,86563E,-552,81800,1960,1260,45404,94.66803092,11.87662151,47.36570248,18.87012901
29035,"Carter Co., Mo.",Working Class Country,5,86563E,-211,90400,1987,556,33793,94.24542065,15.36431906,66.34328358,21.9037964
29039,"Cedar Co., Mo.",Working Class Country,5,86563E,183,92700,1977,910,37958,94.76302139,14.30477461,53.55348169,21.03700151
29055,"Crawford Co., Mo.",Working Class Country,5,86563E,-746,116100,1981,1002,39306,95.1746743,13.93083544,37.21590909,20.96916425
29057,"Dade Co., Mo.",Working Class Country,5,86563E,-313,75700,1973,864,39127,93.71375857,14.72318339,47.35772358,21.11803329
29061,"Daviess Co., Mo.",Working Class Country,5,86563E,-120,101100,1974,1054,45342,95.65841407,16.37810014,42.7826087,18.44717479
29067,"Douglas Co., Mo.",Working Class Country,5,86563E,-311,101700,1979,1158,34265,94.96240602,15.34481043,49.31140015,21.21396739
29073,"Gasconade Co., Mo.",Working Class Country,5,86563E,-508,123000,1973,776,48711,96.07496944,12.12730611,56.92204301,16.88254993
29075,"Gentry Co., Mo.",Working Class Country,5,86563E,-112,85600,1966,862,43182,95.63390848,12.47156937,62.16783217,17.7363694
29081,"Harrison Co., Mo.",Working Class Country,5,86563E,-543,72800,1970,1319,40139,95.22524636,14.51466586,40.09766685,20.49649105
29093,"Iron Co., Mo.",Working Class Country,5,86563E,-453,83100,1974,522,35682,94.31840407,12.83697048,44.4846293,19.51577185
29111,"Lewis Co., Mo.",Working Class Country,5,86563E,-354,85500,1977,785,46517,92.54539982,12.12003118,50.51401869,18.27394059
29115,"Linn Co., Mo.",Working Class Country,5,86563E,-724,80400,1963,1114,42331,94.90733147,11.90774369,50.31225605,18.17233941
29119,"McDonald Co., Mo.",Working Class Country,5,86563E,-5,97000,1985,985,38468,77.6414929,21.87747767,40,24.15872966
29121,"Macon Co., Mo.",Working Class Country,5,86563E,-413,89000,1972,1378,40037,93.83646974,13.01105683,53.12208761,18.7393807
